,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,driver,fellow,his own,justice,wallace,watson
1767,,,,27647,50,3.605015264595651,,,,,Feature,,,,,,,,Category,,,,,,,Subject
1768,,,,27637,60,2.0562697910006915,,,,,Feature,,,,,,,,Category,,,,,,,Subject
1769,,,,27627,70,1.6568235523721897,,,,,Feature,,,,,,,,Category,,,,,,,Subject
1770,,,,27696,1,0.42667583202718584,,,,,,Feature,,,,,,,Category,,,,,,,Subject
1771,,,,27692,5,2.1300343636195116,,,,,,Feature,,,,,,,Category,,,,,,,Subject
1772,,,,27687,10,4.245130395764568,,,,,,Feature,,,,,,,Category,,,,,,,Subject
1773,,,,27682,15,6.28340303197237,,,,,,Feature,,,,,,,Category,,,,,,,Subject
1774,,,,27677,20,8.142005503824779,,,,,,Feature,,,,,,,Category,,,,,,,Subject
1775,,,,27667,30,11.090927375771782,,,,,,Feature,,,,,,,Category,,,,,,,Subject
1776,,,,27657,40,5.954265633541689,,,,,,Feature,,,,,,,Category,,,,,,,Subject
1777,,,,27647,50,2.879218478225443,,,,,,Feature,,,,,,,Category,,,,,,,Subject
1778,,,,27637,60,1.3448644239914858,,,,,,Feature,,,,,,,Category,,,,,,,Subject
1779,,,,27627,70,0.9835550234066737,,,,,,Feature,,,,,,,Category,,,,,,,Subject
1780,,,,27696,1,0.4255732947888934,,,,,,,Feature,,,,,,Category,,,,,,,Subject
1781,,,,27692,5,2.124311444634548,,,,,,,Feature,,,,,,Category,,,,,,,Subject
1782,,,,27687,10,4.233709893083199,,,,,,,Feature,,,,,,Category,,,,,,,Subject
1783,,,,27682,15,6.268279910979684,,,,,,,Feature,,,,,,Category,,,,,,,Subject
1784,,,,27677,20,8.1240721245085,,,,,,,Feature,,,,,,Category,,,,,,,Subject
1785,,,,27667,30,11.07512086653499,,,,,,,Feature,,,,,,Category,,,,,,,Subject
1786,,,,27657,40,5.977733587941376,,,,,,,Feature,,,,,,Category,,,,,,,Subject
1787,,,,27647,50,2.8778440713943536,,,,,,,Feature,,,,,,Category,,,,,,,Subject
1788,,,,27637,60,1.3453508210449812,,,,,,,Feature,,,,,,Category,,,,,,,Subject
1789,,,,27627,70,0.9911020569796384,,,,,,,Feature,,,,,,Category,,,,,,,Subject
1790,,,,27696,1,0.9754195794268397,,,,,,,,Feature,,,,,Category,,,,,,,Subject
1791,,,,27692,5,4.845457152567701,,,,,,,,Feature,,,,,Category,,,,,,,Subject
1792,,,,27687,10,9.637690347930638,,,,,,,,Feature,,,,,Category,,,,,,,Subject
1793,,,,27682,15,13.58463097999907,,,,,,,,Feature,,,,,Category,,,,,,,Subject
1794,,,,27677,20,14.606301209697603,,,,,,,,Feature,,,,,Category,,,,,,,Subject
1795,,,,27667,30,14.751241167537966,,,,,,,,Feature,,,,,Category,,,,,,,Subject
1796,,,,27657,40,0.5456057737232283,,,,,,,,Feature,,,,,Category,,,,,,,Subject
1797,,,,27647,50,0.043934889151365,,,,,,,,Feature,,,,,Category,,,,,,,Subject
1798,,,,27637,60,0.0029302887303448515,,,,,,,,Feature,,,,,Category,,,,,,,Subject
1799,,,,27627,70,0.0,,,,,,,,Feature,,,,,Category,,,,,,,Subject
1800,,,,27696,1,0.30216879942953345,,,,,,,,,Feature,,,,Category,,,,,,,Subject
1801,,,,27692,5,1.5068693915970262,,,,,,,,,Feature,,,,Category,,,,,,,Subject
1802,,,,27687,10,3.001581252374721,,,,,,,,,Feature,,,,Category,,,,,,,Subject
1803,,,,27682,15,4.456795688446947,,,,,,,,,Feature,,,,Category,,,,,,,Subject
1804,,,,27677,20,5.841681314876703,,,,,,,,,Feature,,,,Category,,,,,,,Subject
1805,,,,27667,30,8.292145370324224,,,,,,,,,Feature,,,,Category,,,,,,,Subject
1806,,,,27657,40,6.011054321836431,,,,,,,,,Feature,,,,Category,,,,,,,Subject
1807,,,,27647,50,3.9396498600385526,,,,,,,,,Feature,,,,Category,,,,,,,Subject
1808,,,,27637,60,2.554311318594985,,,,,,,,,Feature,,,,Category,,,,,,,Subject
1809,,,,27627,70,2.1634443815884254,,,,,,,,,Feature,,,,Category,,,,,,,Subject
1810,,,,27696,1,0.4265534226343299,,,,,,,,,,Feature,,,Category,,,,,,,Subject
1811,,,,27692,5,2.129625407536602,,,,,,,,,,Feature,,,Category,,,,,,,Subject
1812,,,,27687,10,4.2446287981462465,,,,,,,,,,Feature,,,Category,,,,,,,Subject
1813,,,,27682,15,6.2833893091963695,,,,,,,,,,Feature,,,Category,,,,,,,Subject
1814,,,,27677,20,8.143394354552445,,,,,,,,,,Feature,,,Category,,,,,,,Subject
1815,,,,27667,30,11.100508746858097,,,,,,,,,,Feature,,,Category,,,,,,,Subject
1816,,,,27657,40,5.951602159138672,,,,,,,,,,Feature,,,Category,,,,,,,Subject
1817,,,,27647,50,2.870961118236933,,,,,,,,,,Feature,,,Category,,,,,,,Subject
1818,,,,27637,60,1.346689021403116,,,,,,,,,,Feature,,,Category,,,,,,,Subject
1819,,,,27627,70,0.995047779703974,,,,,,,,,,Feature,,,Category,,,,,,,Subject
1820,,,,27696,1,0.427042918301902,,,,,,,,,,,Feature,,Category,,,,,,,Subject
1821,,,,27692,5,2.13211974681242,,,,,,,,,,,Feature,,Category,,,,,,,Subject
1822,,,,27687,10,4.249431755165263,,,,,,,,,,,Feature,,Category,,,,,,,Subject
1823,,,,27682,15,6.28980589433809,,,,,,,,,,,Feature,,Category,,,,,,,Subject
1824,,,,27677,20,8.152396966962359,,,,,,,,,,,Feature,,Category,,,,,,,Subject
1825,,,,27667,30,11.111029848527515,,,,,,,,,,,Feature,,Category,,,,,,,Subject
1826,,,,27657,40,5.948510518470683,,,,,,,,,,,Feature,,Category,,,,,,,Subject
1827,,,,27647,50,2.8524173088145903,,,,,,,,,,,Feature,,Category,,,,,,,Subject
1828,,,,27637,60,1.3289800528963462,,,,,,,,,,,Feature,,Category,,,,,,,Subject
1829,,,,27627,70,0.9752623142025194,,,,,,,,,,,Feature,,Category,,,,,,,Subject
1830,,,,27696,1,0.3182376817744627,,,,,,,,,,,,Feature,Category,,,,,,,Subject
1831,,,,27692,5,1.5869402048600467,,,,,,,,,,,,Feature,Category,,,,,,,Subject
1832,,,,27687,10,3.1577768955764376,,,,,,,,,,,,Feature,Category,,,,,,,Subject
1833,,,,27682,15,4.682581463521268,,,,,,,,,,,,Feature,Category,,,,,,,Subject
1834,,,,27677,20,6.123925772898443,,,,,,,,,,,,Feature,Category,,,,,,,Subject
1835,,,,27667,30,8.625425833296587,,,,,,,,,,,,Feature,Category,,,,,,,Subject
1836,,,,27657,40,6.0294916942620285,,,,,,,,,,,,Feature,Category,,,,,,,Subject
1837,,,,27647,50,3.9819738256721764,,,,,,,,,,,,Feature,Category,,,,,,,Subject
1838,,,,27637,60,2.6562716665313513,,,,,,,,,,,,Feature,Category,,,,,,,Subject
1839,,,,27627,70,2.276985306708715,,,,,,,,,,,,Feature,Category,,,,,,,Subject
